Unnamed: 0,cut,color,clarity,carat_weight,cut_quality,lab,symmetry,polish,eye_clean,culet_size,culet_condition,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,fluor_color,fluor_intensity,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,total_sales_price
185805,Oval,D,SI2,1.35,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,64.4,58,8.49,6.26,4.03,unknown,unknown,Blue,Strong,unknown,unknown,unknown,unknown,8910
175773,Oval,D,VS2,1.01,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,58.8,63,7.92,5.79,3.41,M,VTK,Blue,Medium,unknown,unknown,unknown,unknown,6932
72279,Round,D,SI1,0.4,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,62.9,57,4.63,4.67,2.93,STK,TK,Blue,Very Strong,unknown,unknown,unknown,unknown,1100
115835,Round,E,SI1,0.5,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,63.3,57,5.01,5.07,3.19,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,2136
81135,Round,E,VVS2,0.26,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.8,59,4.13,4.15,2.48,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,1188
111940,Emerald,E,VS1,0.5,unknown,GIA,Very Good,Excellent,Yes,N,unknown,66.5,64,5.43,3.89,2.58,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,2096
77530,Round,E,VVS2,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.4,56,4.36,4.38,2.68,M,STK,unknown,None,unknown,unknown,unknown,unknown,1124
152370,Round,J,VS1,0.8,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.4,56,5.91,5.97,3.65,M,STK,unknown,None,unknown,unknown,unknown,unknown,3848
55290,Round,F,VS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.5,57,4.27,4.29,2.67,M,STK,unknown,None,unknown,unknown,unknown,unknown,964
160501,Heart,G,SI2,1,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,57.8,60,6.29,6.83,3.95,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,4762
194421,Oval,J,SI2,1.8,unknown,GIA,Very Good,Excellent,unknown,N,unknown,62.5,61,9.09,6.78,4.24,M,TK,unknown,None,unknown,unknown,unknown,unknown,12484
76116,Round,H,SI1,0.4,Very Good,GIA,Very Good,Very Good,Yes,N,Pointed,63.4,55,4.64,4.67,2.95,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1110
175750,Heart,G,VS1,1,unknown,GIA,Very Good,Excellent,unknown,N,unknown,60.4,66,6.03,6.91,4.17,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,6930
23745,Round,E,VVS2,0.19,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,62,57,3.69,3.7,2.29,M,STK,unknown,None,unknown,unknown,unknown,unknown,760
178822,Radiant,J,VVS1,1.31,unknown,GIA,Excellent,Excellent,unknown,N,unknown,68.4,64,7.29,5.29,3.62,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,7685
38863,Round,F,IF,0.25,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,58.4,61,4.15,4.17,2.43,TN,M,unknown,None,unknown,unknown,unknown,unknown,876
130137,Round,G,VVS2,0.5,Very Good,GIA,Excellent,Excellent,Yes,N,unknown,63.4,58,4.97,5.01,3.17,STK,TK,unknown,None,unknown,unknown,unknown,unknown,2878
44651,Round,E,VS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.2,59,4.29,4.32,2.68,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,892
29524,Round,D,SI1,0.3,Excellent,GIA,Very Good,Very Good,Yes,N,unknown,61.8,56,4.29,4.31,2.66,M,STK,unknown,None,unknown,unknown,unknown,unknown,806
21120,Oval,D,VS1,0.23,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,64.4,57,4.76,3.32,2.14,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,724
150542,Round,E,VVS1,0.57,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,56,5.28,5.3,3.3,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,3810
37345,Round,I,VVS2,0.34,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.4,58,4.46,4.48,2.79,M,STK,Blue,Strong,unknown,unknown,unknown,unknown,858
114621,Round,G,SI1,0.55,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,63,56,5.19,5.22,3.28,unknown,unknown,unknown,Very Slight,unknown,unknown,unknown,unknown,2212
158365,Marquise,K,VS2,1.22,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,62.6,52,10.66,5.57,3.49,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,4295
130287,Radiant,G,VS2,0.62,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,71.9,66,5.44,4.32,3.11,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2882
50722,Round,E,VS1,0.3,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,62.6,59,4.23,4.26,2.66,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,926
2262,Round,F,VS2,0.18,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,60.6,62,3.61,3.62,2.19,M,M,unknown,None,unknown,unknown,unknown,unknown,440
192903,Round,M,VS1,2.01,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,60.2,62,8.12,8.17,4.91,M,STK,unknown,None,unknown,unknown,unknown,unknown,12152
138221,Heart,I,SI1,0.91,unknown,IGI,Very Good,Very Good,unknown,unknown,Pointed,58.9,59.5,5.73,6.67,3.93,STK,TK,unknown,None,unknown,unknown,unknown,unknown,3287
197952,Radiant,unknown,SI2,1.09,unknown,GIA,Very Good,Very Good,Yes,N,unknown,66.2,0,6.19,5.32,3.52,unknown,unknown,unknown,None,Yellow,unknown,None,Fancy Vivid,14465
194319,Emerald,I,SI1,1.6,unknown,GIA,Excellent,Excellent,unknown,N,unknown,65.9,68,8.06,5.8,3.82,M,STK,unknown,None,unknown,unknown,unknown,unknown,12452
92969,Radiant,D,SI1,0.47,unknown,GIA,Very Good,Excellent,Yes,N,unknown,69.8,69,5.2,4.01,2.8,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,1480
192274,Emerald,H,SI1,1.53,unknown,GIA,Very Good,Excellent,unknown,N,unknown,68.7,66,7.53,5.4,3.71,VTK,STK,unknown,None,unknown,unknown,unknown,unknown,11888
135034,Round,G,VS2,0.56,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.5,57,5.27,5.3,3.25,M,M,unknown,Faint,unknown,unknown,unknown,unknown,3146
80570,Round,H,VVS2,0.35,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,63,56,4.48,4.51,2.83,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1164
102233,Round,J,I2,0.7,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,63.1,59,5.62,5.67,3.56,unknown,unknown,Blue,Medium,unknown,unknown,unknown,unknown,1730
136176,Round,F,SI1,0.57,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.5,55,5.28,5.31,3.31,TN,STK,unknown,Faint,unknown,unknown,unknown,unknown,3250
137875,Round,G,VS2,0.5,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.2,57,5.04,5.07,3.15,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3276
160248,Radiant,J,VS1,1.01,unknown,GIA,Very Good,Very Good,unknown,N,unknown,70.4,73,6.01,5.24,3.69,VTK,VTK,unknown,None,unknown,unknown,unknown,unknown,4732
54695,Round,F,VS1,0.34,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.9,57,4.45,4.47,2.76,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,956
30120,Round,L,VVS1,0.35,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,58,4.49,4.53,2.81,TN,STK,unknown,None,unknown,unknown,unknown,unknown,788
32824,Round,E,VVS2,0.23,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.7,60,3.92,3.94,2.39,M,STK,unknown,None,unknown,unknown,unknown,unknown,842
132081,Pear,D,VS2,0.5,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,0,0,7.14,4.43,2.72,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2980
106568,Round,K,VS2,0.6,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.5,57,5.39,5.43,3.33,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1840
157958,Round,G,SI1,0.8,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.4,57,5.92,5.95,3.71,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,4461
64879,Round,F,VVS1,0.3,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,64,57,4.19,4.22,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1006
127509,Oval,F,VS1,0.52,unknown,GIA,Very Good,Excellent,unknown,N,unknown,61.9,62,6.4,4.55,2.82,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2710
193811,Oval,K,SI1,2.01,unknown,GIA,Excellent,Excellent,unknown,N,unknown,64.3,56,9.83,7.13,4.59,STK,TK,unknown,None,unknown,unknown,unknown,unknown,11759
208137,Round,I,VS2,1.84,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.4,59,7.85,7.9,4.84,M,STK,unknown,None,unknown,unknown,unknown,unknown,20350
165964,Oval,I,VS2,1.01,unknown,HRD,Very Good,Very Good,unknown,unknown,unknown,56.5,58,8.53,5.63,3.18,M,M,unknown,Medium,unknown,unknown,unknown,unknown,5544
148197,Round,D,VVS2,0.56,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.1,58,5.24,5.26,3.26,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,3698
129031,Round,E,SI1,0.58,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,63.6,56,5.27,5.31,3.36,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,2822
128741,Round,H,VVS1,0.5,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,64.4,0,4.89,4.96,3.17,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2810
69262,Round,F,VS1,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63,56,4.32,4.33,2.72,M,M,unknown,None,unknown,unknown,unknown,unknown,1070
208730,Round,D,VS1,1.51,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,60.1,61,7.44,7.52,4.5,TN,STK,unknown,None,unknown,unknown,unknown,unknown,27340
104459,Round,D,VVS1,0.36,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,59,4.55,4.59,2.85,TN,STK,Blue,Very Strong,unknown,unknown,unknown,unknown,1772
61270,Round,E,VS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.1,58,4.32,4.34,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,994
10706,Round,I,SI2,0.3,Excellent,GIA,Very Good,Very Good,Yes,N,unknown,61.1,56,4.29,4.34,2.64,M,STK,unknown,None,unknown,unknown,unknown,unknown,640
188294,Round,G,VS2,1.02,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.7,58,6.4,6.45,4.03,M,STK,unknown,None,unknown,unknown,unknown,unknown,10527
85710,Marquise,J,SI2,0.5,unknown,GIA,Very Good,Excellent,unknown,N,Pointed,62.5,62,7.91,4.25,2.66,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,1248
34323,Round,E,SI1,0.3,Very Good,GIA,Very Good,Excellent,Yes,unknown,unknown,64.3,56,4.18,4.21,2.7,TK,M,unknown,None,unknown,unknown,unknown,unknown,826
40011,Round,F,SI1,0.3,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,62.1,59,4.22,4.29,2.64,TN,STK,unknown,None,unknown,unknown,unknown,unknown,864
105323,Round,J,SI2,0.52,Excellent,GIA,Excellent,Very Good,unknown,N,unknown,62.8,57,5.1,5.14,3.22,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,1834
41997,Radiant,F,VS2,0.3,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,75,72,4.08,3.46,2.6,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,870
208302,Round,G,VS1,1.69,Excellent,HRD,Excellent,Excellent,unknown,unknown,unknown,62.5,58,7.52,7.57,4.72,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,20579
73773,Emerald,F,IF,0.37,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,68.8,64,4.65,3.43,2.36,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,1084
92734,Round,E,SI1,0.41,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.1,59,4.74,4.77,2.96,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1476
51287,Round,F,VVS1,0.23,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.4,60,3.94,3.95,2.42,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,936
40940,Round,D,VS2,0.24,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.2,59,4,4.01,2.45,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,882
161985,Round,K,SI1,1,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,56,6.37,6.4,3.99,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,4704
129044,Round,E,SI1,0.52,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,58,5.13,5.16,3.23,M,STK,unknown,None,unknown,unknown,unknown,unknown,2822
72642,Round,J,VVS1,0.4,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,62.8,63,4.63,4.65,2.91,TK,TK,unknown,None,unknown,unknown,unknown,unknown,1074
178378,Round,H,VVS2,1,Very Good,IGI,Very Good,Excellent,Yes,unknown,Pointed,63.7,56,6.22,6.27,3.99,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,7566
6935,Round,H,SI1,0.3,Excellent,IGI,Very Good,Excellent,unknown,unknown,unknown,61.1,61,4.26,4.3,2.62,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,606
97282,Round,G,VS2,0.4,Very Good,GIA,Excellent,Very Good,unknown,N,unknown,64.2,56,4.61,4.62,2.96,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1550
111063,Cushion Modified,unknown,SI1,0.52,unknown,GIA,Very Good,Excellent,unknown,N,unknown,67.5,62,4.72,4.33,2.92,STK,VTK,unknown,Faint,Yellow,unknown,None,Fancy Intense,2060
171497,Round,D,VS2,0.8,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.3,57,5.88,5.92,3.68,M,STK,unknown,None,unknown,unknown,unknown,unknown,6318
207124,Round,F,VS2,1.71,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,56,7.62,7.65,4.78,M,STK,unknown,Medium,unknown,unknown,unknown,unknown,21701
187153,Round,H,VS2,1.04,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.3,60,6.48,6.53,3.99,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,9640
66243,Princess,F,VS1,0.35,unknown,GIA,Very Good,Excellent,unknown,N,unknown,72.6,69,3.79,3.79,2.75,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1036
127471,Round,D,VVS2,0.5,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,63.7,59,4.92,4.99,3.16,STK,TK,unknown,Strong,unknown,unknown,unknown,unknown,2800
213528,Round,G,VS1,2.01,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,60.4,60,8.08,8.12,4.9,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,37637
108902,Heart,E,VS1,0.45,unknown,GIA,Very Good,Excellent,unknown,N,unknown,57.9,59,4.52,5.42,3.14,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1890
19862,Round,J,SI2,0.37,Very Good,GIA,Excellent,Very Good,unknown,N,unknown,63.6,59,4.53,4.54,2.89,M,STK,unknown,None,unknown,unknown,unknown,unknown,722
115565,Round,G,SI2,0.52,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.2,59,5.24,5.25,3.16,M,M,unknown,Faint,unknown,unknown,unknown,unknown,2122
115271,Princess,H,SI1,0.59,unknown,GIA,Very Good,Excellent,unknown,N,unknown,71.5,73,4.61,4.59,3.28,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2242
90165,Round,D,SI1,0.4,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,63.9,58,4.6,4.63,2.95,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1380
128319,Round,F,VVS2,0.5,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,63.1,56,5.05,5.06,3.19,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,2746
70268,Round,D,VVS1,0.34,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.7,56,4.45,4.48,2.8,unknown,unknown,unknown,Strong,unknown,unknown,unknown,unknown,1052
119126,Round,G,SI1,0.5,Very Good,GIA,Excellent,Very Good,Yes,VS,unknown,60.4,59,5.09,5.12,3.08,M,STK,unknown,None,unknown,unknown,unknown,unknown,2376
69010,Round,E,VS2,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.3,58,4.32,4.33,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1066
197104,Round,G,VVS2,1.41,Excellent,HRD,Excellent,Excellent,unknown,unknown,unknown,62.5,58,7.13,7.15,4.47,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,13988
139446,Radiant,J,SI2,0.92,unknown,GIA,Very Good,Very Good,unknown,N,unknown,67.4,69,6.14,4.85,3.27,STK,TK,unknown,None,unknown,unknown,unknown,unknown,3298
175357,Cushion Modified,unknown,IF,1.07,unknown,GIA,Good,Excellent,unknown,unknown,Pointed,69.1,56,5.51,5.47,3.78,XTK,XTK,unknown,Faint,Yellow,unknown,unknown,Fancy Light,6839
41196,Round,G,VVS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.6,60,4.32,4.33,2.62,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,884
103873,Round,L,SI1,0.7,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.5,58,5.66,5.68,3.54,STK,STK,unknown,None,unknown,unknown,unknown,unknown,1750
180046,Pear,unknown,VS2,1.5,unknown,GIA,Good,Excellent,unknown,N,unknown,71.7,53,8.22,5.72,4.1,XTK,XTK,Blue,Strong,Yellow,unknown,unknown,Fancy Deep,8100
102089,Round,G,SI2,0.5,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,63.7,56,4.97,5.01,3.18,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1726
9493,Pear,G,SI1,0.31,unknown,GIA,Very Good,Very Good,unknown,unknown,unknown,58.4,57,6.02,3.84,2.24,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,626
193899,Pear,K,VS1,1.71,unknown,GIA,Very Good,Excellent,unknown,N,unknown,65.9,55,9.71,6.58,4.34,TK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,11791
92608,Pear,J,VVS2,0.5,unknown,GIA,Very Good,Excellent,unknown,N,unknown,60.4,63,7.24,4.42,2.67,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,1470
179335,Round,I,SI1,1,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,64.7,57,6.14,6.23,4,STK,TK,unknown,None,unknown,unknown,unknown,unknown,7344
150665,Round,G,IF,0.54,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.7,0,5.16,5.19,3.25,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3816
39259,Round,G,SI1,0.3,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,61.2,56,4.31,4.33,2.64,M,TK,unknown,None,unknown,unknown,unknown,unknown,878
217007,Emerald,G,VVS2,3.85,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,66.9,70,10.62,7.75,5.19,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,102411
54413,Round,I,IF,0.3,Very Good,GIA,Excellent,Excellent,Yes,N,unknown,64.4,56,4.18,4.21,2.7,STK,TK,unknown,Strong,unknown,unknown,unknown,unknown,954
184456,Asscher,F,VVS1,1.05,unknown,GIA,Very Good,Excellent,unknown,N,unknown,70.4,60,5.59,5.58,3.93,STK,STK,unknown,None,unknown,unknown,unknown,unknown,8684
67141,Round,E,VVS1,0.3,Very Good,GIA,Very Good,Very Good,Yes,N,unknown,64,57,4.15,4.21,2.67,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1042
142543,Round,G,VVS1,0.51,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,59.5,60,5.21,5.23,3.1,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3496
51640,Round,J,VVS1,0.32,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.3,59,4.37,4.4,2.74,M,STK,unknown,None,unknown,unknown,unknown,unknown,938
113702,Round,I,VVS1,0.5,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,60.4,62,5.12,5.17,3.1,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2170
164660,Princess,F,VS2,0.9,unknown,GIA,Very Good,Excellent,unknown,N,unknown,69.6,73,5.36,5.35,3.72,STK,TK,unknown,None,unknown,unknown,unknown,unknown,4911
152649,Round,G,VS2,0.7,Excellent,GIA,Excellent,Very Good,unknown,unknown,unknown,60.8,60,5.7,5.74,3.48,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3864
194517,Round,H,SI1,1.5,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,62.8,55.5,7.24,7.29,4.56,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,12513
79205,Round,D,VVS2,0.34,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62,59,4.45,4.46,2.76,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,1144
29485,Round,L,VVS2,0.42,Excellent,GIA,Excellent,Very Good,unknown,unknown,unknown,61.4,56,4.82,4.82,2.96,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,806
134928,Round,I,SI1,0.7,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,65.2,58,5.46,5.54,3.59,STK,TK,unknown,None,unknown,unknown,unknown,unknown,3138
101029,Round,J,VS2,0.52,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,61.2,56.5,5.18,5.21,3.18,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1660
85945,Round,G,VS1,0.36,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.9,58,4.55,4.58,2.82,M,STK,unknown,None,unknown,unknown,unknown,unknown,1250
17594,Round,E,SI1,0.24,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.5,58,3.99,4,2.46,M,STK,unknown,None,unknown,unknown,unknown,unknown,694
147930,Round,H,SI1,0.7,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61,59,5.71,5.74,3.49,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3685
141508,Round,F,VS2,0.58,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,63,58,5.27,5.31,3.34,M,STK,unknown,None,unknown,unknown,unknown,unknown,3412
114274,Round,I,IF,0.5,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,60.7,60,5.12,5.14,3.12,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2196
186364,Radiant,unknown,VS2,1,unknown,GIA,Good,Excellent,unknown,N,unknown,68.4,64,5.67,5.29,3.62,VTK,XTK,Blue,Medium,Yellow,unknown,unknown,Fancy Intense,9000
215291,Round,K,SI1,4.01,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,58.8,60,10.38,10.44,6.12,unknown,unknown,Blue,Medium,unknown,unknown,unknown,unknown,45475
149037,Pear,J,VS2,1.02,unknown,IGI,Very Good,Very Good,unknown,unknown,unknown,62.8,57,9.19,5.32,3.34,STK,TK,unknown,Very Slight,unknown,unknown,unknown,unknown,3783
205989,Round,E,VS1,1.51,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,61.9,60,7.31,7.38,4.55,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,22908
91867,Pear,H,VVS2,0.4,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,61.1,57,6.1,4.18,2.56,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1396
112073,Round,G,SI2,0.58,Excellent,IGI,Very Good,Very Good,unknown,unknown,Pointed,59.6,61,5.38,5.43,3.22,M,STK,unknown,Very Slight,unknown,unknown,unknown,unknown,2100
92713,Emerald,G,VVS1,0.44,unknown,GIA,Very Good,Very Good,unknown,N,unknown,67.1,64,5.17,3.57,2.39,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,1474
112711,Round,F,VVS2,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,63,57,4.66,4.7,2.95,M,STK,unknown,None,unknown,unknown,unknown,unknown,2004
155246,Round,I,VS2,0.77,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.7,58,5.86,5.89,3.62,M,STK,unknown,None,unknown,unknown,unknown,unknown,4168
13566,Round,H,VVS1,0.23,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61.9,56,3.95,3.98,2.45,M,M,Blue,Strong,unknown,unknown,unknown,unknown,668
158951,Oval,F,VS2,0.7,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,0,0,7.13,4.98,3.01,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,4357
190619,Oval,I,SI2,1.5,unknown,GIA,Very Good,Excellent,unknown,N,unknown,65,56,8.49,6.42,4.17,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,9930
42010,Round,H,VVS1,0.25,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.7,57,4.05,4.07,2.54,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,870
217545,Round,F,VVS2,3.55,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.7,58,9.88,9.92,6.01,TN,M,unknown,None,unknown,unknown,unknown,unknown,132401
17902,Round,D,VS1,0.23,Excellent,GIA,Very Good,Very Good,unknown,unknown,unknown,59.5,61,3.97,3.99,2.37,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,696
207736,Princess,D,SI2,2.02,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,71.7,75,6.96,6.95,4.99,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,19853
168142,Emerald,J,VVS2,1.01,unknown,GIA,Excellent,Excellent,unknown,N,unknown,64.7,63,6.75,4.81,3.11,TK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,5405
99313,Round,L,IF,0.52,Excellent,GIA,Excellent,Excellent,Yes,N,Pointed,60.9,62,5.17,5.2,3.16,M,STK,unknown,None,unknown,unknown,unknown,unknown,1638
156082,Radiant,unknown,VVS2,1.06,unknown,GIA,Very Good,Excellent,unknown,N,unknown,71.6,58,6.24,4.94,3.53,VTK,VTK,Blue,unknown,Yellow,unknown,unknown,Fancy Light,4056
202166,Round,F,VVS2,1.22,Excellent,GIA,Excellent,Very Good,unknown,N,unknown,59.2,60,6.98,7.03,4.15,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,15540
